股票代码,时间,收盘价,涨跌幅,换手率
00038,2017-12,3.05,-0.34,22.74
00038,2017-09,3.6,-0.2,20.77
00038,2017-06,3.8467,-0.54,22.94
00038,2017-03,4.2304,0.19,36.82
00038,2016-12,4.1222,0.14,23.91
00038,2016-09,3.8467,0.23,23.24
00038,2016-06,3.7483,-0.26,22.19
00038,2016-03,3.654,-0.67,25.07
00038,2015-12,4.4412,0.43,34.28
00038,2015-09,3.8192,-1.54,71.12
00038,2015-06,5.3454,0.54,97.73
00038,2015-03,4.8061,-0.15,22.34
00038,2014-12,4.7001,0.29,54.85
00039,2019-03,0.135,0.082,4.11
00039,2018-12,0.15,-0.12,1.81
00039,2018-09,0.221,-0.02,3.78
00039,2018-06,0.245,-0.07,6.03
00039,2018-03,0.285,0.07,6.0
00039,2017-12,0.3,-0.01,11.76
00039,2017-09,0.34,0.04,8.02
00039,2017-06,0.375,-0.03,6.17
00039,2017-03,0.395,-0.03,6.32
00039,2016-12,0.395,-0.02,9.43
00039,2016-09,0.35,0.1,9.95
00039,2016-06,0.33,-0.01,11.0
00039,2016-03,0.43,-0.31,12.86
00039,2015-12,0.645,0.07,16.05
00039,2015-09,0.28,-0.74,38.0
00039,2015-06,0.335,1.08,90.9
00039,2015-03,0.24,0.09,11.24
00039,2014-12,0.235,-0.07,10.76
00040,2019-04,0.73,-0.03,0.08
00040,2019-03,0.76,-0.01,0.5
00040,2018-12,0.7043,-0.01,0.45
00040,2018-09,0.7337,-0.16,0.16
00040,2018-06,0.7808,-0.23,0.65
00040,2018-03,0.7904,-0.01,0.53
00040,2017-12,0.751,0.06,1.26
00040,2017-09,0.6562,0.08,2.1
00040,2017-06,0.6562,0.02,0.65
00040,2017-03,0.675,0.01,0.39
00040,2016-12,0.6375,-0.02,0.78
00040,2016-09,0.6736,0.0,0.51
00040,2016-06,0.6281,-0.1,1.67
00040,2016-03,0.71,0.08,0.46
00040,2015-12,0.7168,0.02,1.67
00040,2015-09,0.6272,-0.27,1.89
00040,2015-06,0.7991,0.12,12.73
00040,2015-03,0.6616,0.15,9.98
00041,2019-03,32.55,6.5,1.24
00041,2018-12,31.5,-5.65,3.01
00041,2018-09,36.986,1.31,0.98
00041,2018-06,37.3826,-0.67,1.15
00041,2018-03,36.2264,-0.47,1.72
00041,2017-12,37.4014,-0.12,1.44
00041,2017-09,36.6509,2.12,2.04
00041,2017-06,34.4388,3.95,1.53
00041,2017-03,32.8734,-0.36,2.97
00041,2016-12,30.976,2.08,2.02
00041,2016-09,28.8567,3.96,2.44
00041,2016-06,24.2627,4.69,3.69
00041,2016-03,17.8661,2.45,2.81
00041,2015-12,20.6894,2.01,1.82
00041,2015-09,19.7089,-5.12,3.28
00041,2015-06,23.2892,1.37,3.72
00041,2015-03,21.6165,1.75,4.68
00041,2014-12,21.3162,-1.0,3.21
00042,2019-03,0.6,0.16,2.81
00042,2018-12,0.64,0.01,0.83
00042,2018-09,0.6,-0.26,1.57
00042,2018-06,0.9,-0.39,1.66
00042,2018-03,1.25,-0.29,9.3
00042,2017-12,1.54,-0.37,14.55
00042,2017-09,1.7,-0.1,29.52
00042,2017-06,1.94,-0.37,21.39
00042,2017-03,2.28,-0.19,56.24
00042,2016-12,2.32,-0.32,34.87
00042,2016-09,2.53,0.07,38.3
00042,2016-06,2.02,0.56,67.55
00042,2016-03,1.94,-0.43,24.12
00042,2015-11,1.93,0.82,56.05
00042,2015-09,1.23,-0.99,68.05
00042,2015-06,2.29,0.61,77.98
00042,2015-03,1.55,0.44,36.73
00042,2014-12,1.76,-0.45,39.66
00043,2019-03,0.59,0.04,3.13
00043,2018-12,0.63,-0.01,0.7
00043,2018-09,0.6437,-0.01,0.63
00043,2018-06,0.5802,0.11,1.44
00043,2018-03,0.5705,-0.01,1.07
00043,2017-12,0.5318,-0.01,1.8
00043,2017-09,0.5608,0.03,2.49
00043,2017-06,0.5512,-0.1,1.75
00043,2017-03,0.6696,-0.24,2.5
00043,2016-12,0.8677,-0.02,1.71
00043,2016-09,0.7279,0.18,2.71
00043,2016-06,0.7,0.01,0.88
00043,2016-03,0.5295,-0.01,1.89
00043,2015-12,0.718,-0.05,1.3
00043,2015-09,0.6605,-0.32,5.58
00043,2015-06,0.7352,0.3,16.05
00043,2015-03,0.6833,0.04,1.17
00043,2014-12,0.6487,-0.01,0.85
00044,2018-11,69.55,1.8,3.01
00044,2018-09,67.4435,1.55,4.96
00044,2018-06,41.4656,19.5,3.36
00044,2018-03,45.1273,-5.54,1.58
00044,2017-12,46.1089,-1.27,1.89
00044,2017-09,49.9268,-1.6,1.86
00044,2017-06,49.6279,-0.33,2.17
00044,2017-03,49.185,2.77,1.39
00044,2016-12,47.9459,-3.96,1.24
00044,2016-09,44.2676,8.33,2.29
00044,2016-06,42.9976,-2.18,1.23
00044,2016-03,42.6598,-0.9,0.55
00044,2015-12,47.8146,-4.05,0.46
00044,2015-09,52.1694,-17.53,1.06
00044,2015-06,67.6596,-4.47,2.66
00044,2015-03,72.1341,-1.01,1.01
00044,2014-12,73.2598,-0.98,0.43
00044,2014-09,74.299,-3.53,1.14
00045,2019-04,11.32,0.44,0.13
00045,2019-03,10.88,0.2,0.64
00045,2018-12,10.42,0.14,2.13
00045,2018-09,9.9563,-0.19,1.62
00045,2018-06,10.8723,-0.59,2.35
00045,2018-03,10.5725,0.31,5.09
00045,2017-12,10.4153,-1.45,3.42
00045,2017-09,12.1283,-1.01,15.31
00045,2017-06,8.5857,5.03,6.47
00045,2017-03,7.969,0.5,2.36
00045,2016-12,7.3523,0.88,8.73
00045,2016-09,7.3523,-0.12,0.97
00045,2016-06,7.1906,-0.22,1.81
00045,2016-03,6.7361,-0.41,1.57
00045,2015-12,7.5369,-0.12,1.23
00045,2015-09,7.5664,-1.88,0.88
00045,2015-06,10.0199,-0.16,2.57
00045,2015-03,9.8407,-0.59,1.43
00046,2019-03,2.81,0.82,3.88
00046,2018-12,2.73,-0.12,1.24
00046,2018-09,2.7166,0.18,0.93
00046,2018-06,2.6358,-0.12,1.37
00046,2018-03,2.5427,0.15,1.46
00046,2017-12,2.5334,0.02,0.94
00046,2017-09,2.5986,-0.1,1.56
00046,2017-06,2.6133,0.04,3.56
00046,2017-03,2.2769,0.33,3.1
00046,2016-12,2.2681,0.03,0.7
00046,2016-09,2.1355,0.17,1.01
00046,2016-06,2.0929,-0.2,1.6
00046,2016-03,2.0697,-0.17,1.02
00046,2015-12,2.1442,0.28,1.44
00046,2015-09,2.0614,-0.74,1.54
00046,2015-06,2.0022,0.7,10.77
00046,2015-03,2.0101,0.04,1.26
00046,2014-12,1.9313,-0.02,1.19
00047,2019-03,0.14,-0.011,0.3
00047,2018-12,0.14,0.0,0.64
00047,2018-09,0.131,0.01,0.85
00047,2018-06,0.1684,0.0,1.58
00047,2018-03,0.1731,-0.02,1.7
00047,2017-12,0.199,0.02,4.51
00047,2017-09,0.1856,0.05,3.7
00047,2017-06,0.1741,-0.01,6.45
00047,2017-03,0.1192,0.11,6.99
00047,2016-12,0.1053,0.02,3.2
00047,2016-09,0.0866,0.02,1.54
00047,2016-06,0.0871,-0.02,4.95
00047,2016-03,0.0862,0.01,0.55
00047,2015-12,0.0917,0.0,0.61
00047,2015-09,0.0817,-0.03,2.44
00047,2015-06,0.1092,0.02,6.79
00047,2015-03,0.0913,0.01,3.03
00047,2014-12,0.1056,-0.06,0.71
00048,2019-03,0.05,-0.002,0.85
00048,2018-12,0.045,0.0,1.46
00048,2018-09,0.052,-0.03,1.95
00048,2018-06,0.082,0.01,2.57
00048,2018-03,0.101,-0.01,3.38
00048,2017-12,0.102,0.0,9.64
00048,2017-09,0.1,-0.04,3.11
00048,2017-06,0.129,-0.03,3.86
00048,2017-03,0.161,-0.01,4.34
00048,2016-12,0.167,0.0,10.61
00048,2016-09,0.159,-0.01,8.98
00048,2016-06,0.192,-0.08,7.41
00048,2016-03,0.222,-0.02,10.11
00048,2015-12,0.26,0.01,13.7
00048,2015-09,0.26,-0.33,41.0
00048,2015-06,0.28,0.29,224.58
00048,2015-03,0.255,0.04,36.92
00048,2014-12,0.26,-0.15,60.46
00050,2019-03,7.99,0.8,0.84
00050,2018-12,7.9,-0.51,0.39
00050,2018-09,8.51,-0.02,0.75
00050,2018-06,8.5875,0.07,0.98
00050,2018-03,8.2903,0.12,1.3
00050,2017-12,8.3958,-0.06,1.05
00050,2017-09,8.4175,0.07,1.03
00050,2017-06,8.103,0.31,1.6
00050,2017-03,8.057,0.15,1.38
00050,2016-12,8.0662,-0.2,1.12
00050,2016-09,7.8329,0.36,2.15
00050,2016-06,7.6507,0.14,1.09
00050,2016-03,7.412,-0.33,0.93
00050,2015-12,7.6685,0.32,1.28
00050,2015-09,7.1713,-2.36,2.34
00050,2015-06,8.3311,1.26,6.04
00050,2015-03,6.9607,1.25,2.96
00050,2014-12,6.5178,0.42,1.58
00051,2019-04,14.22,-0.01,0.04
00051,2019-03,13.9799,0.6887,0.09
00051,2018-12,13.783,-0.5723,0.11
00051,2018-09,14.1965,-0.8732,0.04
00051,2018-06,13.8167,0.7043,0.12
00051,2018-03,13.4741,-0.3249,0.18
00051,2017-12,13.7572,0.0224,0.08
00051,2017-09,13.3853,-0.0365,0.45
00051,2017-06,13.0488,0.8766,0.44
00051,2017-03,12.8751,0.0473,0.11
00051,2016-12,12.6015,0.4554,0.07
00051,2016-09,11.7874,0.6321,0.1
00051,2016-06,11.4444,-0.146,0.07
00051,2016-03,10.9,0.4294,0.14
00051,2015-12,11.0906,0.1526,0.05
00051,2015-09,10.7158,-0.3966,0.04
00051,2015-06,11.5108,-0.2788,0.25
00051,2015-03,11.1957,-0.1139,0.06
00052,2019-03,25.65,1.4,4.38
00052,2018-12,24.8547,-0.79,8.22
00052,2018-09,26.7779,-1.52,6.63
00052,2018-06,28.3525,-0.74,5.51
00052,2018-03,29.0185,-1.11,8.13
00052,2017-12,28.3109,1.0,12.58
00052,2017-09,28.452,-0.46,13.23
00052,2017-06,27.2906,1.47,13.37
00052,2017-03,25.2438,2.65,17.17
00052,2016-12,25.5622,-6.64,14.49
00052,2016-09,26.2362,6.15,17.37
00052,2016-06,22.0752,3.08,5.87
00052,2016-03,19.4034,1.79,6.26
00052,2015-12,18.5794,2.19,4.42
00052,2015-09,17.1693,-1.07,4.53
00052,2015-06,16.7317,2.56,3.99
00052,2015-03,15.7385,1.06,2.62
00052,2014-12,13.8522,1.58,3.4
00053,2019-04,111.1,-2.7,0.02
00053,2019-03,95.5938,15.2232,0.52
00053,2018-12,92.2794,-26.6111,2.85
00053,2018-09,120.1555,11.7999,1.34
00053,2018-06,98.8158,10.3635,0.59
00053,2018-03,95.3179,3.3021,0.65
00053,2017-12,94.4133,-13.45,1.19
00053,2017-09,82.5367,25.9159,1.07
00053,2017-06,82.0258,-0.7141,0.26
00053,2017-03,78.1916,5.2848,0.27
00053,2016-12,76.1684,1.2713,0.44
00053,2016-09,73.1501,4.4152,0.4
00053,2016-06,68.6669,-0.72,0.14
00053,2016-03,66.8286,-0.676,0.14
00053,2015-12,73.7766,-3.7274,0.13
00053,2015-09,69.791,-3.815,0.3
00053,2015-06,76.7446,2.3293,0.43
00053,2015-03,73.5511,-0.1941,0.26
00054,2019-03,34.05,4.2,20.38
00054,2018-12,23.4162,8.97,10.38
00054,2018-09,24.3898,-0.38,3.76
00054,2018-06,25.6333,-0.35,4.71
00054,2018-03,26.0195,1.93,7.39
00054,2017-12,23.9098,-0.37,3.32
00054,2017-09,24.6055,0.59,2.67
00054,2017-06,24.0981,0.48,2.04
00054,2017-03,21.8402,2.48,4.15
00054,2016-12,21.7988,-0.62,2.22
00054,2016-09,19.4111,2.99,3.95
00054,2016-06,19.2093,-0.39,2.41
00054,2016-03,16.9332,-1.78,3.08
00054,2015-12,20.2883,1.18,2.12
00054,2015-09,18.2555,-1.66,3.42
00054,2015-06,21.2981,-0.59,3.61
00054,2015-03,21.3542,0.58,3.95
00054,2014-12,19.6498,0.99,4.13
00055,2019-03,0.34,-0.03,2.29
00055,2018-12,0.34,0.01,1.66
00055,2018-09,0.39,-0.05,4.17
00055,2018-06,0.465,-0.06,4.46
00055,2018-03,0.49,0.02,6.43
00055,2017-12,0.48,-0.01,6.22
00055,2017-09,0.48,-0.01,6.33
00055,2017-06,0.51,-0.07,6.11
00055,2017-03,0.53,0.07,15.62
00055,2016-12,0.53,-0.05,25.97
00055,2016-09,0.52,-0.03,19.41
00055,2016-06,0.455,0.03,22.94
00055,2016-03,0.51,-0.41,40.18
00055,2015-12,0.91,-0.1,62.64
00055,2015-09,0.97,-1.49,61.65
00055,2015-06,1.25,1.14,353.84
00055,2015-03,1.19,-0.02,37.15
00055,2014-12,1.34,-0.4,70.69
00056,2019-03,1.5901,0.1534,1.79
00056,2018-12,1.5326,0.0004,0.46
00056,2018-09,1.5614,0.0289,0.63
00056,2018-06,1.4368,0.1238,1.23
00056,2018-03,1.3668,0.0001,1.59
00056,2017-12,1.3394,-0.1095,2.67
00056,2017-09,1.5125,0.0097,1.2
00056,2017-06,1.5125,-0.1995,1.51
00056,2017-03,1.4858,0.2269,1.61
00056,2016-12,1.3721,0.1219,1.57
00056,2016-09,1.2498,0.1226,0.61
00056,2016-06,1.1711,0.0085,0.51
00056,2016-03,0.9822,-0.0168,0.42
00056,2015-12,1.2592,-0.0667,0.66
00056,2015-09,1.234,-0.537,3.61
00056,2015-06,1.2229,0.5872,11.91
00056,2015-03,1.19,-0.0329,0.11
00056,2014-12,1.1326,0.0984,0.59
00057,2019-04,2.8,-0.01,0.1
00057,2019-03,2.48,0.31,1.07
00057,2018-12,2.1455,0.24,2.09
00057,2018-09,1.7769,0.3,2.96
00057,2018-06,1.9121,-0.27,0.81
00057,2018-03,2.057,-0.2,0.5
00057,2017-12,2.135,0.1,1.09
00057,2017-09,1.9595,0.14,0.61
00057,2017-06,1.7273,-0.02,0.66
00057,2017-03,1.6809,0.17,2.24
00057,2016-12,1.4932,0.32,1.19
00057,2016-09,1.3498,0.12,0.76
00057,2016-06,1.3948,-0.03,0.54
00057,2016-03,1.3498,-0.23,0.33
00057,2015-12,1.5465,0.02,0.33
00057,2015-09,1.489,-0.4,0.46
00057,2015-06,1.8043,0.18,1.75
00057,2015-03,1.7692,-0.03,0.55
00058,2019-04,0.169,0.006,0.54
00058,2019-03,0.144,0.022,4.46
00058,2018-12,0.137,-0.05,4.53
00058,2018-09,0.163,-0.01,13.12
00058,2018-06,0.185,-0.23,26.39
00058,2018-03,0.43,-0.39,111.91
00058,2017-12,0.85,-0.5,32.79
00058,2017-09,0.95,0.36,20.41
00058,2017-06,0.89,-0.12,60.91
00058,2017-03,1.07,-0.73,8.43
00058,2016-12,1.73,-0.2,12.85
00058,2016-09,1.65,0.4,13.46
00058,2016-06,0.144,0.72,21.56
00058,2016-03,0.15,-0.21,5.52
00058,2015-12,0.285,0.01,11.94
00058,2015-09,0.28,-0.29,22.01
00058,2015-06,0.39,0.2,65.4
00058,2015-03,0.25,0.09,18.03
00059,2019-03,1.03,-0.2,5.44
00059,2018-12,0.39,-0.38,12.86
00059,2018-09,1.59,-0.25,6.74
00059,2018-06,1.6708,-0.04,8.06
00059,2018-03,1.0951,0.57,15.23
00059,2017-12,0.5194,0.82,33.51
00059,2017-09,0.3507,0.2,38.19
00059,2017-06,0.2746,0.01,32.74
00059,2017-03,0.268,0.06,16.08
00059,2016-12,0.1886,0.11,4.62
00059,2016-09,0.2018,-0.04,1.62
00059,2016-06,0.1621,0.05,0.58
00059,2016-03,0.1919,0.01,0.24
00059,2015-12,0.2084,-0.02,0.31
00059,2015-09,0.2051,-0.07,0.2
00059,2015-06,0.2415,0.07,1.02
00059,2015-03,0.2018,0.04,0.15
00059,2014-12,0.2316,0.0,0.1
00060,2019-04,0.79,-0.01,0.04
00060,2019-03,0.75,-0.01,0.26
00060,2018-12,0.74,-0.13,0.17
00060,2018-09,0.84,-0.11,1.22
00060,2018-06,1.0,-0.12,3.06
00060,2018-03,0.87,0.07,13.79
00060,2017-12,0.98,0.01,1.5
00060,2017-09,0.99,-0.12,0.81
00060,2017-06,1.04,0.07,1.49
00060,2017-03,1.01,0.05,1.15
00060,2016-12,1.03,-0.15,1.02
00060,2016-09,0.98,0.02,4.83
00060,2016-06,0.89,0.27,5.34
00060,2016-03,0.8,-0.15,0.67
00060,2015-12,0.93,-0.03,0.81
00060,2015-09,0.98,-0.3,4.08
00060,2015-06,0.94,0.34,32.27
00060,2015-03,0.92,-0.05,2.34
00061,2019-04,0.04,0.002,0.28
00061,2019-03,0.038,-0.001,13.87
00061,2018-12,0.031,0.01,34.26
00061,2018-09,0.059,-0.09,28.21
00061,2018-06,0.16,-0.17,20.77
00061,2018-03,0.33,-0.13,18.49
00061,2017-12,0.238,0.15,38.59
00061,2017-09,0.24,-0.05,24.72
00061,2017-06,0.28,-0.03,22.85
00061,2017-03,0.19,0.12,29.29
00061,2016-12,0.16,0.01,20.39
00061,2016-09,0.15,-0.09,28.06
00061,2016-06,0.25,-0.05,2.34
00061,2016-03,0.23,-0.06,7.17
00061,2015-12,0.31,-0.66,12.06
00061,2015-09,0.79,-0.7,10.74
00061,2015-06,1.5,0.11,131.91
00061,2015-03,1.25,0.09,19.9
00062,2019-03,21.3,2.1,1.08
00062,2018-12,19.38,1.1,1.03
00062,2018-09,20.05,-2.14,1.38
00062,2018-06,21.9313,0.29,1.09
00062,2018-03,21.1718,-1.69,1.92
00062,2017-12,22.7858,0.37,1.63
00062,2017-09,23.213,-0.17,2.31
00062,2017-06,21.4408,2.17,2.37
00062,2017-03,19.8576,1.5,1.51
00062,2016-12,19.6314,-1.06,1.56
00062,2016-09,17.9666,2.92,3.89
00062,2016-06,17.2087,0.2,2.7
00062,2016-03,16.8431,0.32,3.25
00062,2015-12,16.9796,0.12,1.23
00062,2015-09,15.3859,1.35,4.11
00062,2015-06,14.648,0.15,2.38
00062,2015-03,13.3384,1.88,2.81
00062,2014-12,11.0911,1.72,1.23
00063,2019-04,0.209,-0.003,0.07
00063,2019-03,0.188,-0.032,0.77
00063,2018-12,0.21,0.0,0.08
00063,2018-09,0.218,-0.09,1.56
00063,2018-06,0.32,-0.15,0.69
00063,2018-03,0.42,0.06,0.49
00063,2017-12,0.41,-0.03,1.25
00063,2017-09,0.475,0.07,2.25
00063,2017-06,0.415,-0.04,2.8
00063,2017-03,0.47,-0.03,3.06
00063,2016-12,0.51,-0.25,2.37
00063,2016-09,0.47,0.29,11.17
00063,2016-06,0.425,-0.05,2.2
00063,2016-03,0.35,0.01,3.83
00063,2015-12,0.405,-0.13,28.21
00063,2015-09,0.395,-0.55,4.98
00063,2015-06,0.3,0.78,25.85
00063,2015-03,0.216,0.16,11.39
00064,2019-03,0.248,0.04,10.89
00064,2018-12,0.2212,-0.03,2.25
00064,2018-09,0.2356,0.0,2.96
00064,2018-06,0.2546,0.01,3.01
00064,2018-03,0.2454,0.0,10.5
00064,2017-12,0.2465,-0.02,24.2
00064,2017-09,0.2343,0.08,17.03
00064,2017-06,0.2299,0.02,4.48
00064,2017-03,0.2212,0.01,8.06
00064,2016-12,0.2174,0.01,6.31
00064,2016-09,0.2053,-0.02,11.17
00064,2016-06,0.2053,0.02,8.34
00064,2016-03,0.2134,-0.09,12.11
00064,2015-12,0.2309,0.08,18.91
00064,2015-09,0.191,-0.14,31.31
00064,2015-06,0.2271,0.08,135.15
00064,2015-03,0.2157,-0.01,21.02
00064,2014-12,0.2198,-0.03,30.2
00065,2019-04,0.46,-0.01,0.05
00065,2019-03,0.405,0.04,0.59
00065,2018-12,0.4,-0.02,1.26
00065,2018-09,0.415,0.01,1.39
00065,2018-06,0.39,0.1,2.66
00065,2018-03,0.3,0.1,2.51
00065,2017-12,0.29,0.01,16.58
00065,2017-09,0.265,0.11,22.49
00065,2017-06,0.2,-0.04,86.77
00065,2017-03,0.33,0.01,10.66
00065,2016-12,0.29,0.08,117.01
00065,2016-09,0.231,0.07,9.79
00065,2016-06,0.285,-0.04,6.7
00065,2016-03,0.3,-0.14,2.85
00065,2015-12,0.325,0.13,17.36
00065,2015-09,0.26,-0.37,14.73
00065,2015-06,0.63,0.03,89.0
00065,2015-03,0.57,0.07,31.23
00066,2019-03,40.3,7.4,3.06
00066,2018-12,37.5,0.0,3.03
00066,2018-09,38.2588,-1.96,3.95
00066,2018-06,40.6037,1.97,3.85
00066,2018-03,39.5313,-3.51,5.06
00066,2017-12,43.1384,0.18,2.75
00066,2017-09,41.7374,1.87,4.1
00066,2017-06,39.888,2.97,5.14
00066,2017-03,35.0236,5.52,3.26
00066,2016-12,34.4677,-4.63,4.37
00066,2016-09,35.6926,3.5,3.93
00066,2016-06,32.7451,3.45,3.66
00066,2016-03,30.849,0.03,4.14
00066,2015-12,30.0372,4.37,3.2
00066,2015-09,29.6392,-2.22,3.33
00066,2015-06,31.5196,-0.77,3.58
00066,2015-03,27.2734,4.47,3.41
00066,2014-12,26.2649,1.23,2.72
00067,2015-10,1.25,0.0,0.0
00067,2015-09,1.25,0.0,0.0
00067,2015-06,1.25,0.0,0.0
00067,2015-03,1.25,0.0,0.0
00067,2014-12,1.25,0.0,0.0
00067,2014-09,1.25,0.0,0.0
00067,2014-06,1.25,0.0,0.0
00067,2014-03,1.25,-0.27,0.0
00067,2013-12,1.48,0.01,0.0
00067,2013-09,1.3245,0.06,0.0
00067,2013-06,1.2292,-0.22,0.0
00067,2013-03,1.4865,-0.02,0.0
00067,2012-12,1.2959,0.29,0.0
00067,2012-09,1.0577,0.07,0.0
00067,2012-06,1.115,-0.08,0.0
00067,2012-03,1.1806,-0.03,0.0
00067,2011-12,0.9932,0.18,0.0
00067,2011-09,1.0213,-1.76,0.0
00068,2019-04,5.6,-0.08,0.01
00068,2019-03,5.5,0.2,0.01
00068,2018-11,5.5,-0.15,0.06
00068,2018-09,5.6,-0.23,0.15
00068,2018-06,5.7685,-0.61,0.03
00068,2018-03,5.8875,-0.6,0.07
00068,2017-12,5.8973,-0.16,0.09
00068,2017-09,4.8528,0.37,0.38
00068,2017-06,5.5939,-0.17,0.03
00068,2017-03,4.6374,-0.94,0.09
00068,2016-12,5.7485,0.02,0.05
00068,2016-09,5.7003,-0.01,0.02
00068,2016-06,5.7482,-0.4,0.02
00068,2016-03,6.0819,-0.42,0.06
00068,2015-12,6.462,-0.25,0.08
00068,2015-09,6.7008,-0.47,0.43
00068,2015-06,6.8895,0.24,2.15
00068,2015-03,6.8439,-1.83,1.62
00069,2019-03,9.9,-0.44,6.6
00069,2018-12,9.59,-0.04,5.63
00069,2018-09,10.6912,-3.04,6.99
00069,2018-06,14.2094,-0.93,5.07
00069,2018-03,14.8212,-1.89,8.01
00069,2017-12,14.0515,3.21,7.19
00069,2017-09,12.1275,1.3,4.74
00069,2017-06,10.4698,1.96,3.65
00069,2017-03,7.8719,3.08,3.43
00069,2016-12,7.8426,-0.31,1.97
00069,2016-09,7.4559,0.77,2.9
00069,2016-06,7.3879,-1.05,4.92
00069,2016-03,6.5642,1.27,4.58
00069,2015-12,6.4387,0.87,7.15
00069,2015-09,6.429,-3.97,3.29
00069,2015-06,10.1271,0.16,4.41
00069,2015-03,9.45,-0.04,4.09
00069,2014-12,8.8207,-0.77,4.84
00070,2019-04,0.243,-0.01,0.08
00070,2019-03,0.25,-0.01,1.04
00070,2018-12,0.215,-0.01,3.79
00070,2018-09,0.255,0.01,1.93
00070,2018-06,0.265,-0.02,1.98
00070,2018-03,0.32,-0.15,2.6
00070,2017-12,0.34,0.12,3.46
00070,2017-09,0.3,0.01,4.58
00070,2017-06,0.335,-0.13,14.5
00070,2017-03,0.3,0.14,6.44
00070,2016-12,0.31,-0.04,1.54
00070,2016-09,0.305,0.02,7.39
00070,2016-06,0.33,-0.32,16.46
00070,2016-03,0.5476,-0.03,11.27
00070,2015-12,0.6747,-0.04,5.06
00070,2015-09,0.6649,-0.58,6.96
00070,2015-06,1.0267,0.08,39.41
00070,2015-03,1.0267,-0.23,13.94
00071,2019-03,14.6,1.72,0.7
00071,2018-12,13.32,0.56,0.35
00071,2018-09,14.1681,0.12,0.36
00071,2018-06,14.2861,-0.55,0.62
00071,2018-03,14.6412,-0.24,1.96
00071,2017-12,14.7759,-1.53,0.79
00071,2017-09,16.4032,-0.61,1.12
00071,2017-06,15.3342,1.62,3.35
00071,2017-03,14.7201,0.4,0.97
00071,2016-12,13.436,0.49,1.1
00071,2016-09,12.005,2.68,0.85
00071,2016-06,11.5644,0.04,0.97
00071,2016-03,10.9962,-0.33,0.77
00071,2015-12,10.9783,1.34,0.98
00071,2015-09,9.6239,-1.44,1.68
00071,2015-06,9.2406,2.51,2.35
00071,2015-03,8.2684,1.17,0.86
00071,2014-12,8.1823,-0.12,0.54
00072,2019-04,0.35,-0.005,0.02
00072,2019-03,0.31,0.015,1.67
00072,2018-12,0.34,-0.08,2.54
00072,2018-09,0.47,-0.12,1.95
00072,2018-06,0.54,-0.12,0.19
00072,2018-03,0.59,0.04,0.61
00072,2017-12,0.6,-0.17,1.27
00072,2017-09,0.85,-0.15,0.8
00072,2017-06,0.96,0.0,0.25
00072,2017-03,0.8819,0.22,0.37
00072,2016-12,0.9315,-0.04,0.24
00072,2016-09,1.1594,0.05,0.21
00072,2016-06,1.2089,-0.04,0.41
00072,2016-03,1.2731,-0.07,1.28
00072,2015-12,1.3509,-0.31,2.08
00072,2015-09,1.3898,-0.12,0.63
00072,2015-06,1.4777,0.44,6.16
00072,2015-03,1.4393,-0.2,0.31
00073,2016-09,0.58,-0.19,3.67
00073,2016-06,0.48,0.32,11.94
00073,2016-03,0.44,-0.42,6.99
00073,2015-12,0.7,-0.14,6.2
00073,2015-09,1.01,-0.69,23.33
00073,2015-06,0.63,1.09,60.35
00073,2015-03,0.6,-0.25,17.86
00073,2014-12,0.7,-0.73,15.21
00073,2014-09,1.51,-0.13,5.69
00073,2014-06,1.59,0.09,4.07
00073,2014-03,1.6,-0.48,0.0
00073,2013-12,1.95,-0.55,0.0
00073,2013-09,2.2956,-0.08,0.0
00073,2013-06,2.4128,-1.23,0.0
00073,2013-03,3.251,0.33,0.0
00073,2012-12,3.0875,-0.32,0.0
00073,2012-09,3.0057,-0.31,0.0
00073,2012-06,3.5361,-0.86,0.0
00074,2014-07,3.15,-0.02,0.31
00074,2014-06,2.85,0.18,92.07999999999997
00074,2014-03,2.93,0.78,0.0
00074,2013-12,1.49,1.56,0.0
00074,2013-09,1.36,0.76,0.0
00074,2013-06,1.3,0.04,0.0
00074,2013-03,1.39,-1.55,0.0
00074,2012-12,1.34,-0.11,0.0
00074,2012-09,1.23,0.05,0.0
00074,2012-06,1.33,-0.42,0.0
00074,2012-03,1.56,0.31,0.0
00074,2011-12,1.36,0.03,0.0
00074,2011-09,1.52,-1.65,0.0
00074,2011-06,2.93,-0.64,0.0
00074,2011-03,3.38,-0.09,0.0
00074,2010-12,3.64,0.0,0.0
00074,2010-09,3.05,0.7,0.0
00074,2010-06,2.66,-0.11,0.0
00075,2019-03,2.3,-0.15,0.28
00075,2018-12,2.25,0.0,2.99
00075,2018-09,2.3,-0.14,0.04
00075,2018-06,2.4,-0.25,0.05
00075,2018-03,2.3506,-0.15,0.17
00075,2017-12,2.3406,0.08,0.35
00075,2017-09,2.3207,0.04,0.17
00075,2017-06,2.2709,-0.21,0.32
00075,2017-03,2.2809,-0.3,0.27
00075,2016-12,2.759,-1.26,0.68
00075,2016-09,3.3566,2.29,0.99
00075,2016-06,3.4562,0.06,0.37
00075,2016-03,2.6245,1.0,2.83
00075,2015-12,1.3264,1.38,0.8
00075,2015-09,1.1288,0.03,0.09
00075,2015-06,1.0971,0.21,0.75
00075,2015-03,1.0228,0.01,0.18
00075,2014-12,1.0692,0.0,0.05
00076,2019-03,0.032,0.027,74.59
